,author_ID,Type,Company,Line of Code,n_files,task_type
1467,2800.0,volunteer,volunteer,23.0,5.0,perfective
1468,2803.0,volunteer,volunteer,10.0,2.0,corrective
1469,2803.0,volunteer,volunteer,8.0,2.0,corrective
1470,2809.0,volunteer,volunteer,39.0,5.0,features
1471,2809.0,volunteer,volunteer,24.0,2.0,features
1472,2810.0,volunteer,volunteer,12.0,2.0,features
1473,2813.0,volunteer,volunteer,63.0,14.0,perfective
1474,2814.0,volunteer,volunteer,49.0,1.0,perfective
1475,2821.0,volunteer,volunteer,2.0,1.0,perfective
1476,2826.0,volunteer,volunteer,14.0,2.0,corrective
1477,2827.0,volunteer,volunteer,11.0,2.0,corrective
1478,2829.0,volunteer,volunteer,4.0,1.0,perfective
1479,2831.0,volunteer,volunteer,2.0,1.0,perfective
1480,2832.0,volunteer,volunteer,1.0,1.0,perfective
1481,2832.0,volunteer,volunteer,7.0,1.0,perfective
1482,2833.0,volunteer,volunteer,10.0,1.0,corrective
1483,2836.0,volunteer,volunteer,17.0,2.0,features
1484,2837.0,volunteer,volunteer,7.0,2.0,corrective
1485,2837.0,volunteer,volunteer,26.0,6.0,features
1486,2839.0,volunteer,volunteer,3.0,1.0,perfective
1487,2839.0,volunteer,volunteer,3.0,1.0,features
1488,2840.0,volunteer,volunteer,6.0,1.0,corrective
1489,2844.0,volunteer,volunteer,2.0,1.0,features
1490,2845.0,volunteer,volunteer,2.0,1.0,corrective
1491,2845.0,volunteer,volunteer,8.0,2.0,corrective
1492,2847.0,volunteer,volunteer,10.0,2.0,features
1493,2848.0,volunteer,volunteer,18.0,2.0,features
1494,2848.0,volunteer,volunteer,18.0,2.0,features
1495,2849.0,volunteer,volunteer,11.0,2.0,features
1496,2849.0,volunteer,volunteer,9.0,2.0,features
1497,2854.0,volunteer,volunteer,22.0,3.0,features
1498,2856.0,volunteer,volunteer,8.0,2.0,corrective
1499,2856.0,volunteer,volunteer,23.0,6.0,corrective
1500,2857.0,volunteer,volunteer,31.0,3.0,perfective
1501,2857.0,volunteer,volunteer,5.0,1.0,perfective
1502,2860.0,volunteer,volunteer,26.0,1.0,perfective
1503,2860.0,volunteer,volunteer,5.0,1.0,corrective
1504,2861.0,volunteer,volunteer,28.0,2.0,corrective
1505,2862.0,volunteer,volunteer,16.0,2.0,perfective
1506,2864.0,volunteer,volunteer,6.0,3.0,perfective
1507,2864.0,volunteer,volunteer,5.0,1.0,features
1508,2865.0,volunteer,volunteer,14.0,3.0,corrective
1509,2865.0,volunteer,volunteer,10.0,2.0,corrective
1510,2867.0,volunteer,volunteer,27.0,4.0,perfective
1511,2867.0,volunteer,volunteer,69.0,7.0,features
1512,2869.0,volunteer,volunteer,20.0,2.0,corrective
1513,2870.0,volunteer,volunteer,10.0,2.0,corrective
1514,2871.0,volunteer,volunteer,19.0,3.0,features
1515,2873.0,volunteer,volunteer,4.0,1.0,corrective
1516,2873.0,volunteer,volunteer,55.0,3.0,perfective
1517,2875.0,volunteer,volunteer,2.0,1.0,perfective
1518,2875.0,volunteer,volunteer,7.0,1.0,perfective
1519,2877.0,volunteer,volunteer,38.0,2.0,features
1520,2877.0,volunteer,volunteer,2.0,1.0,corrective
1521,2879.0,volunteer,volunteer,18.0,2.0,perfective
1522,2880.0,volunteer,volunteer,12.0,2.0,corrective
1523,2880.0,volunteer,volunteer,30.0,1.0,features
1524,2882.0,volunteer,volunteer,2.0,1.0,perfective
1525,2884.0,volunteer,volunteer,2.0,1.0,perfective
1526,2890.0,volunteer,volunteer,4.0,2.0,perfective
1527,2891.0,volunteer,volunteer,4.0,1.0,features
1528,2892.0,volunteer,volunteer,53.0,1.0,corrective
1529,2894.0,volunteer,volunteer,19.0,1.0,perfective
1530,2894.0,volunteer,volunteer,12.0,1.0,features
1531,2897.0,volunteer,volunteer,3.0,1.0,perfective
1532,2897.0,volunteer,volunteer,2.0,1.0,corrective
1533,2898.0,volunteer,volunteer,15.0,1.0,corrective
1534,2902.0,volunteer,volunteer,2.0,1.0,features
1535,2904.0,volunteer,volunteer,3.0,1.0,perfective
1536,2905.0,volunteer,volunteer,2.0,1.0,corrective
1537,2905.0,volunteer,volunteer,20.0,1.0,perfective
1538,2906.0,volunteer,volunteer,2.0,1.0,perfective
1539,2906.0,volunteer,volunteer,17.0,2.0,perfective
1540,2908.0,volunteer,volunteer,5.0,1.0,perfective
1541,2908.0,volunteer,volunteer,2.0,1.0,corrective
1542,2909.0,volunteer,volunteer,4.0,1.0,perfective
1543,2909.0,volunteer,volunteer,5.0,1.0,features
1544,2910.0,volunteer,volunteer,4.0,1.0,nonfunctional
1545,2912.0,volunteer,volunteer,2.0,1.0,perfective
1546,2913.0,volunteer,volunteer,16.0,2.0,perfective
1547,2914.0,volunteer,volunteer,5.0,1.0,perfective
1548,2915.0,volunteer,volunteer,2.0,1.0,corrective
1549,2917.0,volunteer,volunteer,2.0,1.0,corrective
1550,2917.0,volunteer,volunteer,2.0,1.0,perfective
1551,2918.0,volunteer,volunteer,7.0,1.0,perfective
1552,2918.0,volunteer,volunteer,24.0,1.0,perfective
1553,2922.0,volunteer,volunteer,36.0,1.0,perfective
1554,2922.0,volunteer,volunteer,36.0,1.0,perfective
1555,2923.0,volunteer,volunteer,2.0,1.0,corrective
1556,2923.0,volunteer,volunteer,2.0,1.0,corrective
1557,2927.0,volunteer,volunteer,2.0,1.0,features
1558,2928.0,volunteer,volunteer,13.0,1.0,corrective
1559,2931.0,volunteer,volunteer,38.0,1.0,corrective
1560,2931.0,volunteer,volunteer,22.0,1.0,corrective
1561,2933.0,volunteer,volunteer,2.0,1.0,corrective
1562,2934.0,volunteer,volunteer,2.0,1.0,corrective
1563,2934.0,volunteer,volunteer,4.0,1.0,corrective
1564,2936.0,volunteer,volunteer,2.0,1.0,features
1565,2936.0,volunteer,volunteer,6.0,1.0,corrective
1566,2937.0,volunteer,volunteer,6.0,1.0,corrective
1567,2938.0,volunteer,volunteer,79.0,7.0,perfective
1568,2938.0,volunteer,volunteer,48.0,3.0,features
1569,2939.0,volunteer,volunteer,2.0,1.0,corrective
1570,2940.0,volunteer,volunteer,2.0,1.0,features
1571,2941.0,volunteer,volunteer,2.0,1.0,perfective
1572,2942.0,volunteer,volunteer,2.0,1.0,corrective
1573,2942.0,volunteer,volunteer,2.0,1.0,perfective
1574,2943.0,volunteer,volunteer,14.0,1.0,corrective
1575,2946.0,volunteer,volunteer,10.0,1.0,corrective
1576,2948.0,volunteer,volunteer,4.0,1.0,features
1577,2948.0,volunteer,volunteer,6.0,1.0,features
1578,2950.0,volunteer,volunteer,2.0,1.0,corrective
1579,2952.0,volunteer,volunteer,7.0,1.0,perfective
1580,2956.0,volunteer,volunteer,6.0,1.0,features
1581,2956.0,volunteer,volunteer,47.0,1.0,corrective
1582,2958.0,volunteer,volunteer,37.0,1.0,corrective
1583,2959.0,volunteer,volunteer,2.0,1.0,nonfunctional
1584,2962.0,volunteer,volunteer,36.0,1.0,corrective
1585,2963.0,volunteer,volunteer,10.0,3.0,corrective
1586,2965.0,volunteer,volunteer,2.0,1.0,nonfunctional
1587,2966.0,volunteer,volunteer,2.0,1.0,perfective
1588,2968.0,volunteer,volunteer,11.0,1.0,features
1589,2968.0,volunteer,volunteer,2.0,1.0,corrective
1590,2970.0,volunteer,volunteer,72.0,3.0,features
1591,2972.0,volunteer,volunteer,34.0,1.0,corrective
1592,2973.0,volunteer,volunteer,26.0,1.0,perfective
1593,2976.0,volunteer,volunteer,8.0,1.0,corrective
1594,2976.0,volunteer,volunteer,53.0,1.0,corrective
1595,2977.0,volunteer,volunteer,2.0,1.0,features
1596,2979.0,volunteer,volunteer,4.0,1.0,perfective
1597,2979.0,volunteer,volunteer,4.0,1.0,perfective
1598,2980.0,volunteer,volunteer,2.0,1.0,features
1599,2980.0,volunteer,volunteer,22.0,1.0,features
1600,2984.0,volunteer,volunteer,2.0,1.0,corrective
1601,2989.0,volunteer,volunteer,10.0,3.0,features
1602,2991.0,volunteer,volunteer,94.0,6.0,features
1603,2991.0,volunteer,volunteer,113.0,7.0,features
1604,2993.0,volunteer,volunteer,4.0,2.0,perfective
1605,2995.0,volunteer,volunteer,4.0,1.0,corrective
1606,2996.0,volunteer,volunteer,7.0,1.0,corrective
1607,2996.0,volunteer,volunteer,4.0,1.0,corrective
1608,2999.0,volunteer,volunteer,2.0,1.0,features
1609,3002.0,volunteer,volunteer,21.0,1.0,perfective
1610,3004.0,volunteer,volunteer,22.0,1.0,corrective
1611,3004.0,volunteer,volunteer,4.0,1.0,features
1612,3005.0,volunteer,volunteer,67.0,6.0,corrective
1613,3010.0,volunteer,volunteer,2.0,1.0,features
1614,3011.0,volunteer,volunteer,22.0,1.0,features
1615,3012.0,volunteer,volunteer,4.0,1.0,perfective
1616,3013.0,volunteer,volunteer,2.0,1.0,perfective
1617,3015.0,volunteer,volunteer,9.0,1.0,corrective
1618,3016.0,volunteer,volunteer,6.0,1.0,corrective
1619,3018.0,volunteer,volunteer,14.0,1.0,perfective
1620,3020.0,volunteer,volunteer,2.0,1.0,perfective
1621,3021.0,volunteer,volunteer,6.0,3.0,perfective
1622,3021.0,volunteer,volunteer,2.0,1.0,corrective
1623,3023.0,volunteer,volunteer,10.0,1.0,corrective
1624,3024.0,volunteer,volunteer,4.0,1.0,perfective
1625,3025.0,volunteer,volunteer,8.0,2.0,corrective
1626,3025.0,volunteer,volunteer,75.0,4.0,perfective
1627,3032.0,volunteer,volunteer,2.0,1.0,features
1628,3034.0,volunteer,volunteer,78.0,6.0,corrective
1629,3034.0,volunteer,volunteer,2.0,1.0,corrective
1630,3035.0,volunteer,volunteer,10.0,1.0,perfective
1631,3035.0,volunteer,volunteer,6.0,1.0,features
1632,3039.0,volunteer,volunteer,10.0,1.0,perfective
1633,3041.0,volunteer,volunteer,2.0,1.0,corrective
1634,3041.0,volunteer,volunteer,8.0,1.0,features
1635,3044.0,volunteer,volunteer,2.0,1.0,perfective
1636,3049.0,volunteer,volunteer,4.0,1.0,perfective
1637,3051.0,volunteer,volunteer,94.0,32.0,features
1638,3052.0,volunteer,volunteer,96.0,8.0,corrective
1639,3057.0,volunteer,volunteer,2.0,1.0,nonfunctional
1640,3061.0,volunteer,volunteer,2.0,1.0,corrective
1641,3061.0,volunteer,volunteer,2.0,1.0,corrective
1642,3062.0,volunteer,volunteer,14.0,1.0,perfective
1643,3063.0,volunteer,volunteer,40.0,19.0,corrective
1644,3064.0,volunteer,volunteer,2.0,1.0,perfective
1645,3065.0,volunteer,volunteer,10.0,1.0,perfective
1646,3066.0,volunteer,volunteer,6.0,1.0,features
1647,3069.0,volunteer,volunteer,2.0,1.0,perfective
1648,3070.0,volunteer,volunteer,2.0,1.0,perfective
1649,3070.0,volunteer,volunteer,4.0,2.0,features
1650,3072.0,volunteer,volunteer,2.0,1.0,corrective
1651,3078.0,volunteer,volunteer,2.0,1.0,corrective
1652,3081.0,volunteer,volunteer,2.0,1.0,features
1653,3082.0,volunteer,volunteer,1.0,1.0,perfective
1654,3082.0,volunteer,volunteer,3.0,1.0,corrective
1655,3083.0,volunteer,volunteer,2.0,1.0,features
1656,3083.0,volunteer,volunteer,2.0,1.0,corrective
1657,3084.0,volunteer,volunteer,8.0,1.0,features
1658,3088.0,volunteer,volunteer,2.0,1.0,features
1659,3089.0,volunteer,volunteer,69.0,2.0,corrective
1660,3092.0,volunteer,volunteer,4.0,1.0,perfective
1661,3092.0,volunteer,volunteer,17.0,6.0,corrective
1662,3094.0,volunteer,volunteer,3.0,1.0,corrective
1663,3095.0,volunteer,volunteer,9.0,1.0,corrective
1664,3096.0,volunteer,volunteer,4.0,1.0,perfective
1665,3098.0,volunteer,volunteer,2.0,1.0,corrective
1666,3099.0,volunteer,volunteer,12.0,1.0,perfective
1667,3099.0,volunteer,volunteer,4.0,1.0,perfective
1668,3101.0,volunteer,volunteer,2.0,1.0,perfective
1669,3105.0,volunteer,volunteer,6.0,1.0,perfective
1670,3106.0,volunteer,volunteer,4.0,2.0,features
1671,3114.0,volunteer,volunteer,2.0,1.0,nonfunctional
1672,3116.0,volunteer,volunteer,27.0,1.0,features
1673,3118.0,volunteer,volunteer,34.0,1.0,perfective
1674,3119.0,volunteer,volunteer,2.0,1.0,perfective
1675,3121.0,volunteer,volunteer,4.0,1.0,perfective
1676,3121.0,volunteer,volunteer,20.0,1.0,perfective
1677,3125.0,volunteer,volunteer,30.0,2.0,corrective
1678,3125.0,volunteer,volunteer,51.0,6.0,features
1679,3128.0,volunteer,volunteer,2.0,1.0,corrective
1680,3128.0,volunteer,volunteer,2.0,1.0,perfective
1681,3129.0,volunteer,volunteer,6.0,1.0,perfective
1682,3129.0,volunteer,volunteer,6.0,1.0,perfective
1683,3133.0,volunteer,volunteer,2.0,1.0,perfective
1684,3134.0,volunteer,volunteer,10.0,1.0,features
1685,3136.0,volunteer,volunteer,2.0,1.0,corrective
1686,3138.0,volunteer,volunteer,4.0,1.0,corrective
1687,3139.0,volunteer,volunteer,13.0,1.0,corrective
1688,3140.0,volunteer,volunteer,1.0,1.0,perfective
1689,3141.0,volunteer,volunteer,18.0,2.0,corrective
1690,3142.0,volunteer,volunteer,56.0,4.0,perfective
1691,3143.0,volunteer,volunteer,5.0,1.0,features
1692,3146.0,volunteer,volunteer,20.0,1.0,perfective
1693,3147.0,volunteer,volunteer,14.0,2.0,corrective
1694,3148.0,volunteer,volunteer,56.0,8.0,features
1695,3148.0,volunteer,volunteer,2.0,1.0,corrective
1696,3149.0,volunteer,volunteer,50.0,6.0,perfective
1697,3152.0,volunteer,volunteer,5.0,1.0,perfective
1698,3153.0,volunteer,volunteer,2.0,1.0,features
1699,3154.0,volunteer,volunteer,7.0,1.0,perfective
1700,3155.0,volunteer,volunteer,12.0,1.0,perfective
1701,3158.0,volunteer,volunteer,16.0,1.0,nonfunctional
1702,3159.0,volunteer,volunteer,7.0,1.0,perfective
1703,3160.0,volunteer,volunteer,3.0,1.0,corrective
1704,3161.0,volunteer,volunteer,2.0,1.0,corrective
1705,3168.0,volunteer,volunteer,2.0,1.0,corrective
1706,3169.0,volunteer,volunteer,4.0,1.0,corrective
1707,3170.0,volunteer,volunteer,2.0,1.0,perfective
1708,3172.0,volunteer,volunteer,2.0,1.0,perfective
1709,3173.0,volunteer,volunteer,8.0,1.0,perfective
1710,3174.0,volunteer,volunteer,2.0,1.0,perfective
1711,3175.0,volunteer,volunteer,15.0,1.0,perfective
1712,3175.0,volunteer,volunteer,36.0,3.0,corrective
1713,3176.0,volunteer,volunteer,5.0,1.0,perfective
1714,3183.0,volunteer,volunteer,3.0,1.0,perfective
1715,3185.0,volunteer,volunteer,13.0,1.0,corrective
1716,3186.0,volunteer,volunteer,11.0,1.0,corrective
1717,3186.0,volunteer,volunteer,3.0,1.0,corrective
1718,3187.0,volunteer,volunteer,2.0,1.0,features
1719,3187.0,volunteer,volunteer,23.0,1.0,features
1720,3188.0,volunteer,volunteer,3.0,1.0,nonfunctional
1721,3188.0,volunteer,volunteer,2.0,1.0,corrective
1722,3190.0,volunteer,volunteer,7.0,1.0,perfective
1723,3191.0,volunteer,volunteer,2.0,1.0,corrective
1724,3194.0,volunteer,volunteer,2.0,1.0,features
1725,3194.0,volunteer,volunteer,4.0,2.0,features
1726,3195.0,volunteer,volunteer,2.0,1.0,corrective
1727,3196.0,volunteer,volunteer,2.0,1.0,perfective
1728,3196.0,volunteer,volunteer,2.0,1.0,perfective
1729,3197.0,volunteer,volunteer,4.0,2.0,perfective
1730,3198.0,volunteer,volunteer,12.0,6.0,perfective
1731,3199.0,volunteer,volunteer,37.0,1.0,features
1732,3201.0,volunteer,volunteer,136.0,6.0,perfective
1733,3207.0,volunteer,volunteer,1.0,1.0,perfective
1734,3211.0,volunteer,volunteer,7.0,1.0,features
1735,3211.0,volunteer,volunteer,2.0,1.0,corrective
1736,3212.0,volunteer,volunteer,9.0,1.0,corrective
1737,3215.0,volunteer,volunteer,64.0,9.0,perfective
1738,3222.0,volunteer,volunteer,16.0,1.0,corrective
1739,3222.0,volunteer,volunteer,26.0,1.0,corrective
1740,3223.0,volunteer,volunteer,2.0,1.0,features
1741,3223.0,volunteer,volunteer,2.0,1.0,features
1742,3226.0,volunteer,volunteer,2.0,1.0,corrective
1743,3227.0,volunteer,volunteer,4.0,1.0,perfective
1744,3230.0,volunteer,volunteer,10.0,1.0,perfective
1745,3231.0,volunteer,volunteer,11.0,1.0,corrective
1746,3232.0,volunteer,volunteer,2.0,1.0,perfective
1747,3233.0,volunteer,volunteer,2.0,1.0,perfective
1748,3234.0,volunteer,volunteer,2.0,1.0,perfective
1749,3234.0,volunteer,volunteer,4.0,3.0,corrective
1750,3235.0,volunteer,volunteer,8.0,1.0,corrective
1751,3235.0,volunteer,volunteer,4.0,1.0,perfective
1752,3237.0,volunteer,volunteer,2.0,1.0,perfective
1753,3238.0,volunteer,volunteer,46.0,2.0,perfective
1754,3239.0,volunteer,volunteer,2.0,1.0,perfective
1755,3243.0,volunteer,volunteer,1.0,1.0,perfective
1756,3243.0,volunteer,volunteer,3.0,1.0,perfective
1757,3244.0,volunteer,volunteer,2.0,1.0,perfective
1758,3246.0,volunteer,volunteer,68.0,6.0,perfective
1759,3247.0,volunteer,volunteer,4.0,1.0,features
1760,3250.0,volunteer,volunteer,10.0,2.0,perfective
1761,3250.0,volunteer,volunteer,2.0,1.0,perfective
1762,3252.0,volunteer,volunteer,2.0,1.0,corrective
1763,3254.0,volunteer,volunteer,2.0,1.0,perfective
1764,3256.0,volunteer,volunteer,4.0,1.0,features
1765,3258.0,volunteer,volunteer,33.0,1.0,nonfunctional
1766,3260.0,volunteer,volunteer,10.0,1.0,perfective
1767,3260.0,volunteer,volunteer,44.0,2.0,perfective
1768,3261.0,volunteer,volunteer,6.0,1.0,corrective
1769,3261.0,volunteer,volunteer,4.0,1.0,features
1770,3262.0,volunteer,volunteer,2.0,1.0,perfective
1771,3263.0,volunteer,volunteer,4.0,1.0,corrective
1772,3263.0,volunteer,volunteer,2.0,1.0,corrective
1773,3264.0,volunteer,volunteer,44.0,1.0,perfective
1774,3264.0,volunteer,volunteer,4.0,1.0,corrective
1775,3265.0,volunteer,volunteer,5.0,1.0,features
1776,3265.0,volunteer,volunteer,12.0,1.0,perfective
1777,3266.0,volunteer,volunteer,16.0,7.0,perfective
1778,3267.0,volunteer,volunteer,45.0,1.0,perfective
1779,3267.0,volunteer,volunteer,8.0,1.0,features
1780,3268.0,volunteer,volunteer,23.0,1.0,corrective
1781,3270.0,volunteer,volunteer,4.0,1.0,corrective
1782,3271.0,volunteer,volunteer,22.0,2.0,features
1783,3271.0,volunteer,volunteer,5.0,1.0,perfective
1784,3274.0,volunteer,volunteer,2.0,1.0,perfective
1785,3274.0,volunteer,volunteer,2.0,1.0,corrective
1786,3276.0,volunteer,volunteer,16.0,1.0,features
1787,3277.0,volunteer,volunteer,2.0,1.0,perfective
1788,3277.0,volunteer,volunteer,7.0,1.0,perfective
1789,3278.0,volunteer,volunteer,2.0,1.0,perfective
1790,3283.0,volunteer,volunteer,2.0,1.0,corrective
1791,3288.0,volunteer,volunteer,61.0,1.0,corrective
1792,3289.0,volunteer,volunteer,36.0,5.0,features
1793,3291.0,volunteer,volunteer,50.0,17.0,perfective
1794,3291.0,volunteer,volunteer,50.0,17.0,perfective
1795,3293.0,volunteer,volunteer,25.0,4.0,perfective
1796,3293.0,volunteer,volunteer,2.0,1.0,perfective
1797,3295.0,volunteer,volunteer,2.0,1.0,corrective
1798,3297.0,volunteer,volunteer,7.0,1.0,perfective
1799,3300.0,volunteer,volunteer,2.0,1.0,perfective
1800,3301.0,volunteer,volunteer,4.0,1.0,corrective
1801,3302.0,paid,red hat,27.0,1.0,features
1802,3304.0,volunteer,volunteer,48.0,4.0,corrective
1803,3305.0,volunteer,volunteer,6.0,1.0,perfective
1804,3306.0,volunteer,volunteer,26.0,1.0,corrective
1805,3307.0,volunteer,volunteer,93.0,11.0,features
1806,3310.0,volunteer,volunteer,2.0,1.0,perfective
1807,3313.0,volunteer,volunteer,3.0,1.0,perfective
1808,3316.0,volunteer,volunteer,2.0,1.0,corrective
1809,3317.0,volunteer,volunteer,6.0,1.0,corrective
1810,3318.0,volunteer,volunteer,12.0,4.0,perfective
1811,3319.0,volunteer,volunteer,1.0,1.0,features
1812,3320.0,volunteer,volunteer,26.0,1.0,corrective
1813,3321.0,volunteer,volunteer,3.0,1.0,corrective
1814,3321.0,volunteer,volunteer,2.0,1.0,features
1815,3322.0,volunteer,volunteer,2.0,1.0,corrective
1816,3323.0,volunteer,volunteer,2.0,1.0,corrective
1817,3324.0,paid,epita,2.0,1.0,perfective
1818,3328.0,volunteer,volunteer,2.0,1.0,corrective
1819,3328.0,volunteer,volunteer,1.0,1.0,features
1820,3332.0,volunteer,volunteer,4.0,1.0,corrective
1821,3333.0,volunteer,volunteer,2.0,1.0,perfective
1822,3334.0,volunteer,volunteer,4.0,1.0,features
1823,3334.0,volunteer,volunteer,2.0,1.0,features
1824,3336.0,volunteer,volunteer,2.0,1.0,perfective
1825,3337.0,volunteer,volunteer,2.0,1.0,features
1826,3338.0,volunteer,volunteer,2.0,1.0,corrective
1827,3339.0,volunteer,volunteer,51.0,1.0,features
1828,3339.0,volunteer,volunteer,20.0,1.0,features
1829,3340.0,volunteer,volunteer,58.0,3.0,perfective
1830,3340.0,volunteer,volunteer,2.0,1.0,perfective
1831,3341.0,volunteer,volunteer,54.0,1.0,perfective
1832,3343.0,paid,mozilla,41.0,1.0,corrective
1833,3344.0,volunteer,volunteer,2.0,1.0,corrective
1834,3347.0,volunteer,volunteer,2.0,1.0,features
1835,3348.0,volunteer,volunteer,8.0,2.0,corrective
1836,3349.0,volunteer,volunteer,2.0,1.0,perfective
1837,3352.0,volunteer,volunteer,2.0,1.0,corrective
1838,3353.0,volunteer,volunteer,3.0,1.0,corrective
1839,3354.0,volunteer,volunteer,4.0,1.0,corrective
1840,3355.0,volunteer,volunteer,2.0,1.0,perfective
1841,3356.0,volunteer,volunteer,2.0,1.0,perfective
1842,3357.0,volunteer,volunteer,8.0,1.0,perfective
1843,3358.0,volunteer,volunteer,16.0,1.0,corrective
1844,3361.0,volunteer,volunteer,2.0,1.0,perfective
1845,3362.0,volunteer,volunteer,4.0,1.0,features
1846,3363.0,volunteer,volunteer,6.0,1.0,corrective
1847,3364.0,volunteer,volunteer,2.0,1.0,perfective
1848,3365.0,volunteer,volunteer,41.0,1.0,features
1849,3368.0,volunteer,volunteer,2.0,1.0,features
1850,3371.0,volunteer,volunteer,2.0,1.0,perfective
1851,3371.0,volunteer,volunteer,2.0,1.0,perfective
1852,3373.0,volunteer,volunteer,8.0,1.0,perfective
1853,3375.0,volunteer,volunteer,4.0,1.0,perfective
1854,3377.0,volunteer,volunteer,2.0,1.0,perfective
1855,3378.0,volunteer,volunteer,2.0,1.0,perfective
1856,3379.0,volunteer,volunteer,2.0,1.0,corrective
1857,3379.0,volunteer,volunteer,2.0,1.0,perfective
1858,3381.0,volunteer,volunteer,3.0,1.0,corrective
1859,3384.0,volunteer,volunteer,2.0,1.0,perfective
1860,3385.0,volunteer,volunteer,2.0,1.0,corrective
1861,3385.0,volunteer,volunteer,2.0,1.0,corrective
1862,3386.0,volunteer,volunteer,2.0,1.0,features
1863,3387.0,volunteer,volunteer,6.0,1.0,perfective
1864,3388.0,volunteer,volunteer,36.0,4.0,corrective
1865,3389.0,volunteer,volunteer,6.0,1.0,perfective
1866,3391.0,volunteer,volunteer,2.0,1.0,perfective
1867,3391.0,volunteer,volunteer,1.0,1.0,perfective
1868,3392.0,volunteer,volunteer,2.0,1.0,perfective
1869,3394.0,volunteer,volunteer,4.0,1.0,perfective
1870,3395.0,volunteer,volunteer,2.0,1.0,perfective
1871,3395.0,volunteer,volunteer,4.0,1.0,perfective
1872,3398.0,volunteer,volunteer,2.0,1.0,perfective
1873,3405.0,volunteer,volunteer,6.0,1.0,features
1874,3406.0,volunteer,volunteer,4.0,1.0,features
1875,3407.0,volunteer,volunteer,4.0,1.0,perfective
1876,3408.0,volunteer,volunteer,2.0,1.0,perfective
1877,3409.0,volunteer,volunteer,2.0,1.0,perfective
1878,3414.0,volunteer,volunteer,3.0,1.0,perfective
1879,3415.0,volunteer,volunteer,2.0,1.0,corrective
1880,3417.0,volunteer,volunteer,9.0,1.0,perfective
1881,3417.0,volunteer,volunteer,1.0,1.0,features
1882,3419.0,volunteer,volunteer,30.0,2.0,features
1883,3420.0,volunteer,volunteer,2.0,1.0,perfective
1884,3420.0,volunteer,volunteer,2.0,1.0,corrective
1885,3421.0,volunteer,volunteer,2.0,1.0,corrective
1886,3422.0,volunteer,volunteer,2.0,1.0,perfective
1887,3424.0,volunteer,volunteer,38.0,1.0,corrective
1888,3425.0,volunteer,volunteer,16.0,7.0,perfective
1889,3427.0,volunteer,volunteer,9.0,1.0,features
1890,3427.0,volunteer,volunteer,2.0,1.0,perfective
1891,3429.0,volunteer,volunteer,2.0,1.0,perfective
1892,3429.0,volunteer,volunteer,52.0,1.0,nonfunctional
1893,3431.0,volunteer,volunteer,2.0,1.0,perfective
1894,3432.0,volunteer,volunteer,8.0,1.0,features
1895,3432.0,volunteer,volunteer,24.0,1.0,features
1896,3434.0,volunteer,volunteer,1.0,1.0,perfective
1897,3435.0,volunteer,volunteer,1.0,1.0,perfective
1898,3435.0,volunteer,volunteer,1.0,1.0,perfective
1899,3436.0,volunteer,volunteer,4.0,1.0,corrective
1900,3436.0,volunteer,volunteer,4.0,1.0,corrective
1901,3437.0,volunteer,volunteer,2.0,1.0,perfective
1902,3438.0,volunteer,volunteer,2.0,1.0,nonfunctional
1903,3442.0,volunteer,volunteer,3.0,1.0,corrective
1904,3443.0,volunteer,volunteer,2.0,1.0,perfective
1905,3443.0,volunteer,volunteer,2.0,1.0,corrective
1906,3444.0,volunteer,volunteer,26.0,2.0,corrective
1907,3447.0,volunteer,volunteer,4.0,1.0,corrective
1908,3447.0,volunteer,volunteer,12.0,1.0,perfective
1909,3448.0,volunteer,volunteer,4.0,1.0,perfective
1910,3450.0,volunteer,volunteer,6.0,3.0,perfective
1911,3452.0,volunteer,volunteer,3.0,1.0,features
1912,3453.0,volunteer,volunteer,19.0,2.0,perfective
1913,3455.0,volunteer,volunteer,2.0,1.0,perfective
1914,3457.0,volunteer,volunteer,2.0,1.0,perfective
1915,3457.0,volunteer,volunteer,5.0,1.0,perfective
1916,3458.0,volunteer,volunteer,14.0,1.0,perfective
1917,3458.0,volunteer,volunteer,6.0,3.0,corrective
1918,3459.0,volunteer,volunteer,23.0,2.0,perfective
1919,3461.0,volunteer,volunteer,2.0,1.0,nonfunctional
1920,3463.0,volunteer,volunteer,2.0,1.0,corrective
1921,3465.0,volunteer,volunteer,3.0,1.0,perfective
1922,3466.0,volunteer,volunteer,3.0,1.0,nonfunctional
1923,3466.0,volunteer,volunteer,2.0,1.0,nonfunctional
1924,3470.0,volunteer,volunteer,10.0,1.0,corrective
1925,3471.0,volunteer,volunteer,16.0,1.0,perfective
1926,3472.0,volunteer,volunteer,83.0,24.0,perfective
1927,3473.0,volunteer,volunteer,2.0,1.0,corrective
1928,3473.0,volunteer,volunteer,2.0,1.0,perfective
1929,3476.0,volunteer,volunteer,44.0,3.0,perfective
1930,3476.0,volunteer,volunteer,7.0,1.0,perfective
1931,3478.0,volunteer,volunteer,2.0,1.0,nonfunctional
1932,3479.0,volunteer,volunteer,6.0,2.0,corrective
1933,3481.0,volunteer,volunteer,37.0,1.0,features
1934,3481.0,volunteer,volunteer,24.0,4.0,perfective
1935,3484.0,volunteer,volunteer,17.0,1.0,corrective
1936,3485.0,volunteer,volunteer,7.0,1.0,perfective
1937,3485.0,volunteer,volunteer,41.0,1.0,corrective
